,EIF1,PSMB5,ANKRD11,PTMA,NFRKB,HSP90B1,TFAM,CSNK2B,C17orf58,MED19,SETDB1,UXS1,ACTB,WTAP,YEATS2,RPL41,MRPS28,SIN3A,HSPA8,GRSF1,RAC3,ATP2A2,GRB2,JAZF1,MRPL38,PABPN1,MRPL34,NUDCD3,MRPS27,HSD17B10,MRPL4,TPT1,HSPD1,MRPL24,MRPS35,ISCA2,MCMBP,MRPL54,SLC39A7,PMPCB,MRPL27,MRPL39,INO80B,TARS2,UPF2,GFM1,ZBTB17,RGPD6,TRNT1,SPCS3,DLD,CLASRP,SMG5,DDX46,RSL1D1,CSE1L,TARDBP,INTS8,SRP72,DNMT1,PAXBP1,PHAX,MAGOH,EIF2B2,SF3A2,CNOT3,THAP1,EIF2B5,MRPL16,SSU72,YEATS4,SART3,MVK,E4F1,MRPL35,RBMX2,EXOSC2,CIAPIN1,PSMG3,EEF2,GPS1,TSR1,CPSF3,EIF2B1,ALG14,PSMA4,NUP107,MRPL36,CYS1,OGFOD1,MRPL19,TTI1,UBA2,RABGGTA,SRP68,HNRNPL,EXOSC3
MRPL35,0.036215064372968064,0.03552553934499458,0.10675142041107777,1.3348135354626345,0.03872608091851615,0.0487069019224764,0.031019178189954144,0.07820783278822763,0.31238507127836124,0.02850393996381051,0.05748830239986957,0.14431252386108195,0.026231996073230235,0.039190990813290916,0.07579279630762603,0.14402235483310788,0.037531082310070185,0.024174512428418726,0.05393062424855699,0.034462492898590824,0.025361679747545995,0.11252761161384495,0.054435566818395564,0.026425527191304532,0.0400983973063922,0.046204237766356515,0.038878510676357614,0.07258582879440711,0.06772359598518096,0.030170443922064805,0.0358464096056651,0.06787747784723208,0.0837823126389794,0.08935483306774739,0.031084059476725878,0.03272316300408762,0.030952422102756283,0.03117571859505819,0.13096155341122062,0.0366987253527965,0.04074148087706708,0.10099268955788632,0.02861937081972854,0.034289745752345,0.10087815104003095,0.08389385594026177,0.08144724009834714,0.0417127767258173,0.07694897798905298,0.07576589245988485,0.2702578884607082,0.023134121399450702,1.6636099091542063,0.051792386598447204,0.03373624416939924,0.04164516417993713,0.05754788035326808,0.8513067900719371,0.06843046164003208,0.0510600340566979,0.031363396828858026,0.03882386092139822,0.02966127214828207,0.32072047213796484,0.03613227137602715,0.04507984125836506,0.1539797385822408,0.04748238489592682,0.09138987273019039,0.044844334159013566,0.11394451264745864,0.04409037577802655,0.03365957864378155,0.04287571219077069,,0.062125580757659615,0.08729700991045908,0.07738662876163893,0.0406661413580387,0.044788783885358674,0.06719218045935171,0.06293863228091212,0.045367423734675394,0.03345860272871892,0.04934297945845645,0.06735649529147769,0.03581830187395052,0.020025072352893192,0.3927660286899983,0.48638428331113936,0.6658395965907258,0.037127998606726886,0.04869914727305347,0.04928400782649345,0.04205400893157174,0.07085499725696542,0.08545394812119889
RBMX2,0.07238648208809806,0.07384586529732073,0.07285468276679496,1.4349497004197225,0.07469744408392698,0.04818972850409764,0.043928749471107364,0.06514555053725879,0.42999373631555615,0.043188766791947164,0.05378651980670168,0.16049238952823097,0.04077120830953884,0.045240368082631544,0.06689789222993237,0.23330293388864498,0.041157458264776015,0.05540454237232961,0.05970186132411659,0.057977666763832314,0.05902916344860798,0.18945339670358052,0.04996689301095325,0.04102702465132835,0.0545939451048546,0.07068969159798366,0.07721952612429739,0.055210628374102066,0.07491016766452008,0.04432311910958142,0.09253779458255007,0.11018005761739047,0.16302048397129665,0.1404392547750305,0.06092241128235132,0.062129971521424965,0.07900457975400221,0.06861201321514665,0.10387045826665908,0.049216296207262755,0.09000700153736596,0.19593896032137736,0.07916606645582003,0.04949838126387762,0.1658046785037568,0.18133447485694643,0.06724803649548883,0.07808751436285,0.06690465483559993,0.056416410317793875,0.3327954489057017,0.047927806384476135,1.7301048542682906,0.07005195266801767,0.05628533302191385,0.09369198707128523,0.12962604453888782,0.921595156672744,0.14493526868698925,0.10650750693550792,0.04848349144538877,0.0510325675813611,0.06655732129000547,0.3845160992609943,0.05885447457068871,0.09984927699898194,0.14622902360407364,0.07651674205335612,0.17045861641094795,0.062045203594974896,0.18591565639085217,0.05162640103664695,0.04232481234074781,0.04152343973569084,0.062125580757659615,,0.10322782170996114,0.07106511207094057,0.07580854061522124,0.08872925162028544,0.06165089363150089,0.10460275749896619,0.03805336060505615,0.04058469345783344,0.049657282889173815,0.05824446627297375,0.05892279513197651,0.045945924400620175,0.4746694779504175,0.5979792373259509,0.8130271087649549,0.06257916038211997,0.05285199944432928,0.06423274136736012,0.09376720900031021,0.07584517600722707,0.0655642814242765
EXOSC2,0.11728554902063026,0.12365229894070884,0.08782168598060103,1.4994019405431216,0.0957479963195792,0.06360923700318077,0.07642886606398558,0.06918277882197554,0.4791315978558973,0.08228952558699343,0.06190226103550478,0.2833311503440634,0.08556582229191478,0.06548771084277205,0.0706228732219143,0.29485817349229837,0.0672930911176044,0.10105487593224904,0.06761351829425188,0.0638281217210771,0.10498037993065146,0.17627575885841062,0.07434837356156743,0.08655465809682616,0.06239459511182943,0.07897382983190426,0.08656065512875999,0.079188135591579,0.06539651917158606,0.06623660854266944,0.12183423950097161,0.13136113098807922,0.1969930600199744,0.21950998104457153,0.06674225546220314,0.07750421791421913,0.11625323685569222,0.07658868265478613,0.09532363381404696,0.07163239453944836,0.12679574998628684,0.2292533996142927,0.1041361904706184,0.06414136005773319,0.176619327681783,0.19546188147077836,0.06981101358974462,0.1326348814149203,0.12798172694170418,0.08281190007923245,0.3530230312904986,0.07129109327543603,1.7480621665628813,0.13626911215831372,0.0780252132189615,0.12126309028036542,0.1465493605429833,0.958886209738405,0.16134809556740481,0.12768137952234582,0.06994388395330076,0.07019069215496754,0.09267702141392853,0.4867606580836932,0.11696720977878172,0.09923635599157077,0.24831987882447693,0.13785291896325813,0.22616602728704782,0.09905726016297789,0.2588418127028589,0.10292621198582608,0.06648197248621168,0.07236417869491485,0.08729700991045908,0.10322782170996114,,0.12810202557453731,0.09705525707030838,0.13108211599427588,0.067230240779516,0.17456236184062035,0.0757827338708249,0.07114223061722946,0.0694862171384828,0.09984590510323177,0.10765714574153806,0.06867863634731575,0.5709088942539392,0.6695348386062363,0.8637995638062659,0.06251716964103271,0.07750857319462956,0.09036586359726906,0.10939991943092808,0.0798229666989374,0.07299863207376511
CIAPIN1,0.09045882936695915,0.09784707529222847,0.09079907990109681,1.4175546752485242,0.09318763279705,0.07007804271365625,0.0638371064520683,0.08647277180092328,0.4589275176592338,0.06257953557054607,0.07658823811774285,0.14995036527920413,0.05933733060662871,0.06666940443628333,0.08116395640053031,0.2519108777222552,0.059254671744962684,0.07193443861631599,0.07900742447655607,0.08577159504526533,0.0680008733189923,0.2249604883101628,0.06698809796939142,0.06008217151590323,0.07518199109204615,0.09842816085588724,0.10969410181961037,0.07378663397427787,0.09827208480309091,0.06439882067771385,0.11790992600155581,0.13425895039518432,0.19418563510442755,0.14342825667879977,0.07987525926959738,0.08049668165857571,0.10452898252121923,0.08745462280474536,0.11903654983462897,0.07314553499935961,0.11502428734363923,0.21667750244502204,0.09980495642908904,0.07231343512348665,0.20082700828649502,0.2094191636941013,0.08820567981704908,0.09311932545140955,0.05817342197344577,0.06937582294383504,0.3564376490681017,0.06226481105190018,1.7262657465378337,0.08778146848623725,0.07024803102745836,0.11304501294526426,0.16391277130191528,0.9426643503703487,0.17071568792165837,0.12845385021229616,0.08089249796367814,0.06720947177521086,0.09339588475493277,0.40220925396687457,0.07494789908537924,0.12543007954270602,0.158844812110997,0.09354335442305495,0.17474358524366596,0.08033826884160877,0.19679193643926518,0.06639315015660874,0.06407979226853566,0.04993167436380741,0.07738662876163893,0.07106511207094057,0.12810202557453731,,0.1065630268146538,0.0926829684606465,0.07648268569538774,0.1011289490874091,0.05347981147648695,0.06431690032437243,0.06664236644672838,0.06524752926744037,0.08277661876063891,0.06603721566641496,0.45621409635745014,0.6018877787059718,0.8264632453437077,0.09248977281742154,0.07061949977014104,0.08211790428279075,0.123674617787488,0.10117746587493548,0.08098516492003716
PSMG3,0.04312397678174773,0.05327871776678017,0.11065487854005707,1.3737805310505768,0.055359837913446786,0.04929698450151199,0.04697660802046233,0.08136289655878615,0.3085431247186238,0.0538413782329884,0.06603147503814377,0.20378151508746012,0.0508238438391716,0.04640564416517934,0.0756939069675232,0.1700833375576185,0.05005741901092409,0.03354618109452534,0.05467757537492435,0.03589161690754983,0.0519850055153418,0.08799608957390814,0.06378382016122908,0.04907431269696827,0.041924899533648086,0.04075238812031812,0.03137655370550596,0.08068617455065208,0.07308502537110906,0.04403562191270427,0.03881522698288553,0.06895699311330461,0.10445328784013863,0.12304217184031896,0.03156955619441304,0.03563155004304308,0.036034335198803946,0.03693661047542651,0.12599795963588023,0.045563488091971416,0.05432962892717996,0.11112607606366853,0.04066396662303251,0.03730635433458385,0.10016095452282259,0.08152347933637483,0.08123933885817969,0.060590684149373075,0.1102034562370322,0.08287954180962653,0.2892820252876459,0.03365919512347604,1.670943780070903,0.06896195888723666,0.05081119112041066,0.055410205832619464,0.06047618234125374,0.8638066524327311,0.07239060746855441,0.06559308510459849,0.03229659624055192,0.03926189995003393,0.04059297823213426,0.3505870768053049,0.048628868882907406,0.04049257520051186,0.19874811877380405,0.06512975384526776,0.13166950587146853,0.04689615201833852,0.13059686926440328,0.07469530397042567,0.04747496420805575,0.057037652220230606,0.0406661413580387,0.07580854061522124,0.09705525707030838,0.1065630268146538,,0.0771088625093096,0.07091978930321652,0.08123401875181113,0.06221076441061779,0.04510802880920062,0.05496447403912774,0.07759919669052162,0.047541317642871395,0.0358133640227577,0.4233570804952762,0.5102642731562514,0.7068061790918923,0.03516774235968412,0.06458429730047899,0.05301108939402921,0.04042331128881882,0.0809483107817317,0.09210202318829519
EEF2,0.057365334342294294,0.05922949916008757,0.14494315647638867,1.291910921056418,0.06889492978694922,0.08494707010360181,0.059378235218347286,0.11363576873237702,0.3244584956575881,0.0507666348908441,0.09763381812225402,0.13356775200999205,0.05168504358792225,0.07727410046616745,0.11323606238942574,0.15603254842136938,0.07067460211908605,0.05038575803735801,0.08787534368992944,0.07532014297457057,0.048720731954130625,0.1518906030392594,0.09147737340227924,0.053174438571142235,0.07942588205749335,0.08679717579574209,0.07734005761894969,0.10036575774450851,0.10781070023195904,0.06265330981660067,0.06801190667741963,0.10773277391699942,0.088068157340211,0.09783228718967929,0.0679655476553992,0.0679874932736223,0.06052386297164303,0.0671369536090135,0.1697355098727057,0.06492221238670826,0.07563481030293762,0.12881226048232775,0.05657256784455156,0.06917080577606272,0.12793473862248717,0.11233067831235544,0.12406446265952953,0.06572791303439718,0.08469467941548814,0.10100347881748795,0.30193913641670833,0.05456437008705384,1.6271634365185537,0.07010045183339852,0.0533019707044976,0.07150951475897083,0.09100997727210536,0.8620715502659084,0.0869281932797602,0.06946878130845524,0.06833553160590378,0.07464388654752818,0.06603462615412548,0.32675415565131694,0.058538293048142065,0.08197870888297798,0.16228982072424047,0.06558540500584098,0.10217408509373838,0.07632701938827136,0.12309150109153888,0.06435074109355499,0.06367739218257062,0.07086948896563783,0.044788783885358674,0.08872925162028544,0.13108211599427588,0.0926829684606465,0.0771088625093096,,0.1050705134823059,0.0596454768399709,0.07057237025791618,0.06407082571215561,0.07852386860070526,0.0895829735993241,0.059228041540398624,0.050452463639017564,0.3687752566379574,0.47316669822854907,0.6540552664585624,0.07452542141956786,0.0788624512876116,0.07943133589071572,0.07021834864467758,0.10446932545729659,0.12231168877125931
GPS1,0.0948250030690303,0.10586704297493121,0.015000917517517753,1.6183238844404935,0.0749006759110854,0.012671172595729918,0.037005833276608446,0.007955908958042435,0.5449582058354612,0.044773598260131164,0.00989051118013029,0.26712219541761295,0.05188473173486918,0.015105130509688647,0.007690210385929541,0.32529361228429543,0.019413417413351675,0.06885632469496905,0.01229053471923458,0.02735504040275527,0.06518455869964201,0.19578230814140474,0.014489145959454275,0.04883951222506733,0.013515997186142381,0.04690627627914068,0.05923841390806883,0.02921918200644391,0.014663260217398277,0.028798416239270486,0.11290942455624031,0.11721475451626107,0.20485700391855388,0.21818256506524458,0.0336528857350199,0.03830326172335152,0.10288018628640616,0.05046135894563253,0.02136980656266374,0.031181379097847572,0.11714008643371365,0.25754435051545943,0.09619016078191167,0.020517916859285945,0.20389934553121136,0.21307686697723172,0.00884882259565789,0.11911452482224982,0.08866358584792655,0.014215169961851015,0.4028806559445588,0.03115772068805822,1.8620258215112109,0.11022143903303239,0.04322158149849409,0.12165925203875749,0.15837252026653215,1.0506478309266143,0.17398673786653363,0.11914954957890045,0.04043366914054536,0.022159008882205677,0.07934320445480048,0.5420552935969285,0.08733894684133792,0.08915394113174813,0.2233850730211272,0.1223748909513348,0.24331852145764776,0.055350213076956534,0.2712876413170934,0.068146584714732,0.021896960328818604,0.0193767330955541,0.06719218045935171,0.06165089363150089,0.067230240779516,0.07648268569538774,0.07091978930321652,0.1050705134823059,,0.153083753207508,0.019846866711159095,0.025167106179445953,0.019268558157910953,0.05046022315994492,0.08656271535474092,0.04110547045503199,0.6221712142252058,0.7558108093020514,0.9656433122057698,0.02759401650953719,0.028940376562662573,0.05949588838474362,0.10504512561463064,0.03151587145479118,0.022831680989671144
TSR1,0.05333881884614777,0.05544627749313047,0.19916376795472257,1.1737695714141936,0.09194617157295648,0.12002973513567705,0.07957847830241671,0.1687023358170049,0.257548503786421,0.08183679478794703,0.1483874868267968,0.09076656969956709,0.06630592139432667,0.111116061728605,0.16400448776161658,0.11611112463699602,0.09744481620365164,0.05050996246668116,0.13534307060634265,0.10714077832065216,0.0636422371364711,0.1474053985915066,0.13088739147384032,0.06833959789761523,0.11664933115302001,0.11405660998427547,0.08857004611419561,0.13601036195722493,0.16752944398527647,0.09276094320971096,0.05867703036682714,0.11922132050264578,0.10107848303927369,0.05586763026515562,0.09382765398606407,0.09058852619905888,0.04952227402102993,0.09399210165455862,0.23289132553499592,0.10032878754676611,0.06389129904335145,0.08688868828816398,0.06527536411551327,0.09779492050314031,0.10284066083207344,0.08571082447073353,0.17313227246030471,0.0460820549493266,0.09318333437119164,0.14618455395548646,0.27396264467256737,0.07658615477126818,1.5269095207660883,0.05526847376515265,0.0837642924011669,0.06356096427207314,0.08824501755748149,0.764554531883082,0.08158586743988516,0.09444285994843249,0.09139094475259313,0.09691382091950107,0.06939024007886707,0.2217135658853029,0.04487945969109297,0.08489767673414994,0.1405675292490255,0.05214553105072961,0.06937697145056199,0.09035287111741175,0.06894486897320573,0.08625871904415727,0.09592302910939965,0.10194616682833113,0.06293863228091212,0.10460275749896619,0.17456236184062035,0.1011289490874091,0.08123401875181113,0.0596454768399709,0.153083753207508,,0.10807722534731345,0.09233862770399914,0.10985943450735192,0.1042095771372139,0.05184176539271479,0.07220969881458161,0.2593939329903987,0.3733377469178185,0.5669786248435926,0.1139883571718261,0.11812848855755131,0.09533789947329585,0.07175125848119834,0.14031931281260523,0.16399363841078207
CPSF3,0.062140236158113926,0.07044386430622163,0.034670223167150294,1.5141985177166084,0.05438125425421925,0.018042515208696264,0.020310849114090868,0.023423819648722977,0.46805015522768,0.02117648077783152,0.01611995042051162,0.18181369704429717,0.025391843391652902,0.015416469960615187,0.02432495355457287,0.25548326340132077,0.014054909248316871,0.0419893205844295,0.021846064393018838,0.029150258595661227,0.03797002700373653,0.17979558899913972,0.014692450519276479,0.024677281381967342,0.020047241517892722,0.05106734630016718,0.062210491570628745,0.03018322857842226,0.030644207352052977,0.01905058436350815,0.08560939507574494,0.099304760338072,0.15852000967427893,0.15492975394110875,0.030523727777913456,0.035419827222184175,0.07277843561128716,0.04092259570570089,0.054342956599102155,0.023321569138066378,0.08484455673596714,0.21028527826203958,0.0671629389304852,0.019935382832950044,0.17636431585339252,0.18038313303215414,0.02671229944788789,0.08044570298307785,0.051528540657121424,0.02210742960407952,0.35504518156375575,0.021312107221644783,1.80327891193567,0.07133382780787867,0.03303090804746178,0.08929732050749295,0.12653271254597764,0.9865984483514468,0.14133106085909486,0.09205542686282797,0.0332206281215488,0.02339276179998806,0.055343077141921326,0.45128186578208507,0.05502506619370018,0.07795266721008065,0.16276798102899814,0.08132317561281632,0.180912936536466,0.041650146921246245,0.2084375498040285,0.036819166065202635,0.016988821894922568,0.0120840231455277,0.045367423734675394,0.03805336060505615,0.0757827338708249,0.05347981147648695,0.06221076441061779,0.07057237025791618,0.019846866711159095,0.10807722534731345,,0.019414467404466285,0.02089576249128433,0.03542715241669725,0.05752729973639603,0.026573916833413147,0.5234560377285017,0.6569259989066158,0.8699848873886407,0.03164049518149448,0.021491628280081998,0.05152828101328044,0.081604043321726,0.040777260603181875,0.029525052498404425
EIF2B1,0.05077621450539738,0.05755196310805022,0.04555130701909704,1.4800554941190196,0.04818048588346502,0.015565887694338754,0.021559502909578643,0.03217854175390045,0.416996137892925,0.025010685403880628,0.02319034073219539,0.18687140685819004,0.024012705682455393,0.014793030229181658,0.031040230524790435,0.22119824381737807,0.0156402518210369,0.033504280128922925,0.020938142942560578,0.020209932010627485,0.03334228190526989,0.14850888192641631,0.021692684214236646,0.022148354554893945,0.014716708342971563,0.03622670721080112,0.036856031850622695,0.03825960442902965,0.032786170296151496,0.015354534812052179,0.063546957027236,0.07842469969719335,0.1321503543830801,0.13813264767527544,0.022891324020748227,0.022646693207477586,0.051075078183196454,0.0317265133067437,0.06421683882234441,0.02018440265824628,0.06870412790226044,0.17014911477794847,0.05128918691478901,0.015165664403578583,0.13972489671928856,0.14110746040084898,0.03321660233389778,0.06650791193206196,0.06510461787992727,0.029361060969601338,0.33313532946403845,0.015452091904789134,1.7725053901825039,0.06510237605496749,0.02554962176150466,0.07238490905264516,0.09887100251448666,0.9528811959013184,0.11059768199001285,0.07834096483380693,0.024476356239257258,0.01594031518895067,0.043116778203817874,0.41108988507574795,0.046181611139472944,0.05681835112540057,0.1704139579058096,0.06377867744400945,0.16339631999949844,0.03739033462271313,0.18028744389594753,0.043425298619266584,0.01604993454910797,0.017915675985424873,0.03345860272871892,0.04058469345783344,0.07114223061722946,0.06431690032437243,0.04510802880920062,0.06407082571215561,0.025167106179445953,0.09233862770399914,0.019414467404466285,,0.020593517861198785,0.04565242083083676,0.0443430401646947,0.020412180013474446,0.4921766814620704,0.6135796876789813,0.8185182330398528,0.023047232470322032,0.0255662620733611,0.04109178885066678,0.06166909529003106,0.04388539336067809,0.041096112100594606
ALG14,0.0683554496022788,0.08005210924142614,0.03407580814878042,1.540101234001519,0.0642725780129012,0.013850588562247412,0.03007057030441984,0.024144955102784915,0.47626819886820093,0.03770933203522042,0.02103047969001537,0.2176792695268257,0.03781443376279692,0.017266525961856294,0.020909795339595583,0.2744607916405031,0.01817136032321731,0.04963059452419227,0.0197607894996622,0.026900914167699463,0.04709350663156597,0.17169306503733273,0.022140132447618144,0.03733879241695126,0.019264119750213138,0.043716323332573026,0.04794096410436699,0.026486340096872785,0.0294898882371164,0.024961577448190053,0.0876465672182789,0.0942872390403452,0.16686662829757548,0.17118378292876635,0.02579549419100957,0.032452821781851826,0.07754216614495635,0.04147738885463348,0.045563413484014825,0.026491868830765375,0.09060381681264107,0.21124090916876037,0.07249844776710446,0.018838564343324427,0.1727758729890554,0.1754654654840635,0.02435926141121425,0.09005566155947486,0.07104552603384062,0.019458373990815847,0.3679417692407523,0.026404974571045958,1.8120200604612442,0.08042438555672171,0.034321367593387,0.09601727237998658,0.13300255738079791,0.9866775950274862,0.14105462956107262,0.09610811827013144,0.03129734259291084,0.02095401422737031,0.059535693515382127,0.4649802966509762,0.0626806285201541,0.07117913065399262,0.19371995419429466,0.08850340522309441,0.1918820250269807,0.044351335153911986,0.2176162079481223,0.05444128933487713,0.021481341217990058,0.01764316000786037,0.04934297945845645,0.049657282889173815,0.0694862171384828,0.06664236644672838,0.05496447403912774,0.07852386860070526,0.019268558157910953,0.10985943450735192,0.02089576249128433,0.020593517861198785,,0.0417335888462016,0.06331325558513623,0.03048879616001854,0.5434522090218101,0.6693580659385158,0.885630305790037,0.028054976841656365,0.029694640270577666,0.050282306512407615,0.07991578928627119,0.0408773865335208,0.03181943476609639
PSMA4,0.07534372633371877,0.0805990997913636,0.06734852448008144,1.4814710318614241,0.08686521843583195,0.04182737367652256,0.04321552351284719,0.05888972811759652,0.4774539063724975,0.05228106846889846,0.05116214241179373,0.1824420314303118,0.048655671996723715,0.040237786142523824,0.05352806586030168,0.2703560981263252,0.03642715807368491,0.05738576244404636,0.051366653153599895,0.06029901233061019,0.06032253499755036,0.20690663848996116,0.04644956155367275,0.04907424111600289,0.051407057312915505,0.07317188303955824,0.08266363819529321,0.048764864861723045,0.07050696230746512,0.04399743214777552,0.10500693140478634,0.12462918378390908,0.18338566815771928,0.16128584645483424,0.05485972003310424,0.06489701196448694,0.08844307739096902,0.06737235081687198,0.08531383480093191,0.04548105284720194,0.09742513871270964,0.22038248357932222,0.08515420022529518,0.045402495286912536,0.18301948960426717,0.1966310718260268,0.0578418925046279,0.0915271363965624,0.060698031263741736,0.044741011712682965,0.36842481365290725,0.04825130420653856,1.76590296542892,0.08555247638683838,0.05907606082133421,0.10285963186724378,0.154225821965007,0.958021821082442,0.15210596397123155,0.1197152319195095,0.05329345685509057,0.04506316061174276,0.07476939608431132,0.42824143109351376,0.06948723260117917,0.09739223710217682,0.14836237538996155,0.09070162668310355,0.17979737045861222,0.06081823898746552,0.20724211706566154,0.06176039670085254,0.042002204990389536,0.034408613884014394,0.06735649529147769,0.05824446627297375,0.09984590510323177,0.06524752926744037,0.07759919669052162,0.0895829735993241,0.05046022315994492,0.1042095771372139,0.03542715241669725,0.04565242083083676,0.0417335888462016,,0.07306850834347145,0.05154293528712606,0.5055711936005389,0.6361174690470465,0.8527760312044956,0.06564483283841016,0.05050931200833564,0.07269805135796381,0.10132756170652701,0.06888313260367873,0.04899120855676975
NUP107,0.038797195556342645,0.04326511508447162,0.12390465685896834,1.3058681048133527,0.05070416270506806,0.06133088694129607,0.041878641724556576,0.09882796208955091,0.29915642448308266,0.043547253126623664,0.08031290414446479,0.13034899452639492,0.03546686474075533,0.05549850297930592,0.09460881225869777,0.13968133143590455,0.052885968202621036,0.029685946021427267,0.07446386302520303,0.05106871272681068,0.04465672620343575,0.11891548750464875,0.0713902177564526,0.03725197578706707,0.05715882960755636,0.06500737369867038,0.05048746132435056,0.07825957099148162,0.09465052154787024,0.04933990529122245,0.041228469578389326,0.07735373067341444,0.10095817193298617,0.07869921655395862,0.047823754379549,0.04938169293338046,0.03485040123029226,0.05343289597230849,0.1519568666680644,0.0513840981525191,0.047239264169081974,0.09914622681668772,0.03408396025065252,0.048616526436050855,0.0984192518885929,0.09087007632407318,0.09999850249116615,0.038287879863458274,0.07342105909618901,0.09268483415238249,0.26738803038405456,0.03842589073176905,1.6320372987887195,0.04803802539308055,0.04960444562429844,0.04288955296248431,0.06457629673570187,0.8188349271350753,0.07883508455894028,0.07054185546250058,0.04232655858767931,0.04716762369185945,0.034406212513141576,0.28168016934936324,0.03351392395078645,0.055198810421941635,0.14021501913298984,0.04277004496237824,0.09229585840431631,0.0517713155479429,0.10036332599206721,0.053954937672346714,0.04977862370885089,0.05604633255546032,0.03581830187395052,0.05892279513197651,0.10765714574153806,0.08277661876063891,0.047541317642871395,0.059228041540398624,0.08656271535474092,0.05184176539271479,0.05752729973639603,0.0443430401646947,0.06331325558513623,0.07306850834347145,,0.03625617072968801,0.34948071160882355,0.45907586276365464,0.6662636099101333,0.057708002107227374,0.06328698320365378,0.05651754211869109,0.04823607652724948,0.09235485746296768,0.09821082432797601
MRPL36,0.034564866813369344,0.03993240389097197,0.07393642432055747,1.4104266493685302,0.03707978630084474,0.027601642303716645,0.020913614188451946,0.04787665526184437,0.3572050671857063,0.020863396742917706,0.03410057013780898,0.15766244784391747,0.018301427675524007,0.022584219424805152,0.04866574157131587,0.1779407563912636,0.019372650254069534,0.021714880688554872,0.031992153022892045,0.018997651480592626,0.02507340648818679,0.11869073158276977,0.03194196372814595,0.017288234976544525,0.022334201588424918,0.035189005096548764,0.031035142078267852,0.049654995793601775,0.04619039841219097,0.018199527242383717,0.04105756835747143,0.0701026196378085,0.10349277512264021,0.10429700030334588,0.021825095954042473,0.023253309113931753,0.037284607515363444,0.024979724435131745,0.09195142774467024,0.02439825710069854,0.05172088464829783,0.12997251629484796,0.03404428468583032,0.019818643138648007,0.11105142755766828,0.10583944333406903,0.05295443087238305,0.04840512599885893,0.0645437262524704,0.04599302235366187,0.2952602419395002,0.014026076949885558,1.7199215403450006,0.05265455501789884,0.027858329648062008,0.046476287943410854,0.07318301983239917,0.8939878362014184,0.08452014375073791,0.057757569504280015,0.026107635903644066,0.02498879161039358,0.030001308082369116,0.3651712576583249,0.035598239986498914,0.04563440929231033,0.15787063989482608,0.05028223564428658,0.11919594978850712,0.03953983601795741,0.1400168140324104,0.03996479009190956,0.020755757785472784,0.025672598543692193,0.020025072352893192,0.045945924400620175,0.06867863634731575,0.06603721566641496,0.0358133640227577,0.050452463639017564,0.04110547045503199,0.07220969881458161,0.026573916833413147,0.020412180013474446,0.03048879616001854,0.05154293528712606,0.03625617072968801,,0.4420439830516799,0.5380207639245299,0.7348135994621912,0.0233612329115922,0.03503724385018048,0.03870095177517263,0.04059712125315329,0.050041047710879694,0.057780248270787316
CYS1,0.3450854542521953,0.3335616851103882,0.6794880980618246,0.601988529596101,0.42508452995871604,0.5565520603332399,0.4570733002306945,0.6433509551021481,0.19224077935748818,0.45330000821454774,0.5989762060989161,0.21615933305329138,0.411861338707209,0.534465096560784,0.633580596571066,0.17929417309861095,0.5080371259426152,0.36801685346913493,0.5830614426082906,0.5133992311781764,0.4009493206699374,0.38904622251165577,0.5627080051451208,0.4226328141287904,0.5428788810805114,0.5123302608189626,0.45755663494787624,0.5559404188760162,0.6384331303947227,0.48287222676712493,0.3323947236962129,0.4210728829043291,0.30956766703658256,0.211690812051485,0.47209867370739245,0.4714327306855166,0.3322383981418512,0.4495411171365514,0.7473700899231528,0.5028022647776205,0.33935914871605743,0.21565422411086177,0.3527398768688358,0.5086282827892055,0.322564726700857,0.2736617921674407,0.6506400692348344,0.3006068040092631,0.4213742994738201,0.6080338852403762,0.3468964846848003,0.4545636556435132,0.9646551971428923,0.33174155505875913,0.4657122131100606,0.3237405736173248,0.3206994040770482,0.5148753613588757,0.3181768973219118,0.3831498483538325,0.46704871879928056,0.5108975762997208,0.38714843847862157,0.13541390968097233,0.3473928602516685,0.417053611599436,0.3544037933530032,0.31819450479832,0.2142103457220652,0.45910309259749016,0.17132292994157727,0.4289043017546661,0.5025855630067092,0.5147141369801363,0.3927660286899983,0.4746694779504175,0.5709088942539392,0.45621409635745014,0.4233570804952762,0.3687752566379574,0.6221712142252058,0.2593939329903987,0.5234560377285017,0.4921766814620704,0.5434522090218101,0.5055711936005389,0.34948071160882355,0.4420439830516799,,0.17189413098141426,0.27491881379515004,0.5279730517254004,0.5344172128487865,0.4453609498274662,0.3736520296500123,0.5861315094818698,0.6223965529044135
